27-1-8,3.163377e+03,2.183946e+02,28,7.859219e-01,5,1.261407e+00,4.866734e+01,9.421031e+01,2.984848e+00,1.288918e+00,2.230074e+00,-5.248442e+00,-3.357246e+01,1.375903e+01,1,11,11,10,10,12,15,18,22,20,20,23,25,26,25,26,27,23,22,27,24,20,20,22,21,19,18,21,17,15,14,11,9,8,8,7,7,6,5,4,4,4,4,4,4,4,3,3,2,0,
27-1-9,3.366954e+03,3.142741e+02,29,7.601064e-01,6,1.261968e+00,5.260865e+01,1.173849e+02,3.476923e+00,1.013653e+00,2.121149e+00,5.673082e+00,5.638993e+01,3.554500e+01,1,8,8,6,6,8,11,13,13,18,15,15,15,18,22,22,22,26,25,30,26,23,22,20,20,23,21,17,17,18,18,17,14,14,13,13,11,10,9,8,8,7,7,9,5,6,4,3,1,0,
27-2-1,5.430447e+03,3.324313e+02,30,7.525843e-01,5,1.150517e+00,7.542288e+01,1.277129e+02,2.520548e+00,1.699871e+00,2.653245e+00,-1.160291e+01,-3.718444e+01,3.049398e+01,1,14,12,12,13,17,16,19,25,24,28,31,38,31,35,30,31,31,31,31,30,32,30,26,27,21,19,19,19,19,19,15,18,13,18,14,13,9,8,7,6,3,3,2,2,1,1,1,1,0,
27-2-10,4.132819e+03,3.054978e+02,34,7.810324e-01,5,1.148705e+00,5.437920e+01,1.146861e+02,3.142857e+00,8.890929e-01,2.742821e+00,-2.984029e+01,2.812409e+01,1.755716e+01,1,10,8,8,8,13,15,22,20,27,25,27,31,31,32,32,34,33,29,26,24,23,20,18,18,14,12,11,9,9,9,9,8,8,6,5,4,3,3,3,2,2,2,2,3,1,1,1,1,0,
27-2-2,4.165565e+03,2.789479e+02,28,7.413940e-01,5,1.376473e+00,6.612008e+01,1.216388e+02,3.015625e+00,1.463973e+00,2.672519e+00,-1.221349e+01,-4.080663e+01,-1.200225e+00,1,9,7,7,7,7,10,11,14,16,20,25,22,28,27,28,32,30,29,29,29,29,30,27,23,22,21,20,19,21,18,17,15,12,13,9,9,9,10,6,4,3,2,2,2,2,2,2,2,0,
27-2-3,3.701899e+03,5.059992e+02,30,7.178432e-01,5,1.372494e+00,5.365071e+01,1.307806e+02,2.900000e+00,6.958019e-01,2.585019e+00,6.242172e+00,5.568225e+01,5.689960e+00,1,15,12,12,15,20,20,25,25,25,26,23,22,17,15,19,10,8,8,8,6,5,4,4,3,3,2,2,2,2,1,2,2,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,
27-2-4,1.543205e+03,1.688321e+02,20,7.292407e-01,5,1.519254e+00,3.354793e+01,7.015327e+01,2.851064e+00,1.013055e+00,2.091436e+00,-1.747012e+01,-1.202506e+01,-2.505697e+00,1,8,8,8,6,6,7,7,8,9,13,14,12,12,14,14,15,23,21,23,23,23,18,16,14,15,14,13,10,11,9,8,6,6,6,6,6,5,5,5,5,5,7,2,1,1,1,1,1,0,
27-2-5,2.842656e+03,2.175362e+02,29,7.210639e-01,6,1.150965e+00,4.441650e+01,1.038245e+02,3.446154e+00,7.994079e-01,1.992151e+00,-3.599309e+01,1.425222e+01,-6.883726e+00,1,8,8,6,6,6,6,8,13,13,15,16,20,20,26,25,24,22,26,25,24,24,19,19,19,16,15,15,15,14,14,14,13,14,11,10,10,10,8,8,6,6,6,4,2,2,2,1,1,0,
27-2-6,3.675006e+03,2.547799e+02,24,7.448730e-01,5,1.157616e+00,6.562511e+01,1.116024e+02,2.701754e+00,1.412045e+00,2.809475e+00,-1.037486e+01,-1.093645e+01,-6.527161e+00,1,10,10,10,12,10,12,14,14,16,18,24,23,23,26,27,27,25,25,26,26,23,22,20,20,19,20,20,20,18,16,15,13,13,13,11,11,11,10,9,8,7,5,5,4,4,4,4,3,0,
27-2-7,5.125993e+03,2.989249e+02,38,7.987635e-01,6,1.113470e+00,6.030580e+01,1.215778e+02,3.104651e+00,1.371695e+00,4.234582e+00,-2.317076e-01,-4.216034e+01,-1.170479e+00,1,11,9,10,10,15,18,21,24,28,29,33,30,32,35,32,29,27,28,27,29,29,27,26,24,23,22,22,22,21,19,18,19,16,16,12,12,11,9,9,7,7,7,7,6,5,3,2,2,0,
27-2-8,3.761490e+03,3.621014e+02,34,7.345991e-01,6,1.117125e+00,4.885053e+01,1.149126e+02,3.064103e+00,1.114733e+00,3.004998e+00,-8.078027e+00,4.029370e+01,1.714615e+00,1,11,9,11,13,13,23,22,27,29,32,29,29,25,25,26,27,18,15,14,10,9,8,8,7,6,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
27-2-9,3.689281e+03,2.473107e+02,30,7.190165e-01,7,1.260657e+00,5.506390e+01,1.065305e+02,3.544118e+00,1.158110e+00,2.524078e+00,-1.146632e+01,-2.841748e+01,2.013758e+01,1,9,11,9,10,10,10,15,19,21,22,22,24,32,32,27,27,28,29,29,27,26,26,26,26,24,24,25,17,17,16,15,14,13,14,9,8,7,7,5,5,3,3,3,3,3,2,1,1,0,
27-L5pyr-56,7.405969e+03,9.494030e+02,50,8.349276e-01,13,1.203894e+00,6.794467e+01,2.437424e+02,5.009091e+00,1.564033e+00,8.566610e+00,-3.578907e+02,1.477834e+03,-3.725861e+02,1,11,20,26,31,29,25,23,18,12,11,6,3,4,4,3,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,3,3,4,4,5,5,5,5,4,0,
27,1.728110e+03,1.240673e+02,19,8.170804e-01,6,1.447894e+00,4.018861e+01,6.174792e+01,2.840909e+00,8.084880e-01,2.209428e+00,-6.844737e-02,-1.862105e-01,-1.203763e+01,1,7,7,5,5,7,10,11,13,18,23,22,21,21,22,22,22,21,21,21,21,21,20,19,20,18,18,15,15,15,14,15,13,11,10,8,7,5,4,3,2,1,1,1,1,1,1,1,1,0,
270111C0,1.420282e+03,2.382792e+02,25,7.429377e-01,9,1.606710e+00,2.582330e+01,1.250351e+02,4.410714e+00,9.121870e-01,5.162835e+00,-5.838160e+01,-5.616472e+01,-1.437976e+01,1,7,5,4,4,4,4,4,4,4,5,5,5,6,6,6,6,6,6,7,6,6,6,6,9,9,12,8,9,7,7,6,7,8,9,8,10,9,6,6,5,4,3,3,3,3,2,4,2,0,
270111C3,1.501107e+03,3.089055e+02,28,7.903195e-01,17,1.466402e+00,2.460832e+01,1.286957e+02,6.758065e+00,1.164796e+00,7.691897e+00,9.475536e+01,1.168737e+01,-1.599232e+01,1,7,5,5,5,6,9,6,7,7,8,9,8,9,8,6,5,5,5,4,4,4,4,4,4,4,4,2,2,3,3,3,5,4,5,5,4,4,4,5,5,5,4,4,4,7,5,6,3,0,
270409c2,2.385999e+04,2.245112e+03,321,3.286276e-01,66,1.955095e+00,3.693469e+01,7.795871e+02,2.731019e+01,1.026948e+00,6.606678e+00,1.102850e+02,-1.561028e+02,-3.877854e+01,1,6,7,8,13,15,20,23,24,34,40,38,40,50,50,49,49,63,57,66,60,70,66,68,69,61,59,62,56,51,48,45,45,42,34,38,36,28,26,23,24,20,18,15,10,5,3,3,2,0,
270809c3,2.240413e+04,3.193582e+03,200,4.030209e-01,56,2.009452e+00,5.518259e+01,1.074185e+03,2.244226e+01,6.062654e-01,0,2.707547e+02,-6.295886e+02,0,1,6,8,11,17,16,19,22,22,26,28,30,31,35,32,32,25,24,28,26,29,35,39,39,37,48,53,31,34,36,31,27,23,19,13,16,19,13,17,16,12,14,11,9,4,4,3,3,2,0,
27DL,1.105226e+03,2.624286e+02,12,7.774548e-01,6,1.242830e+00,3.811124e+01,1.032956e+02,2.500000e+00,1.246211e+00,1.555294e+00,6.819855e+02,4.689144e+00,3.482307e+02,1,7,7,5,6,6,6,6,9,11,11,9,9,7,4,4,5,2,2,1,1,1,1,2,2,2,3,3,4,4,7,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,0,
27June09-01-Control,6.570466e+03,6.786206e+02,81,3.733412e-01,16,1.648397e+00,3.958112e+01,2.812112e+02,7.233533e+00,9.211967e-01,8.218846e+00,-3.849015e+01,1.810787e+01,4.975536e+00,1,6,13,19,24,32,38,28,27,31,27,25,29,29,38,27,21,22,26,22,17,19,14,15,17,18,16,16,19,15,12,9,8,7,6,5,4,4,4,4,3,4,2,2,2,3,1,1,1,0,
27moton,7.488734e+04,1.621135e+03,144,6.944106e-01,12,1.308197e+00,2.547188e+02,6.687673e+02,5.566102e+00,1.792845e+00,2.172379e+00,-1.844648e+01,7.203067e+01,-5.774300e+01,1,6,10,16,24,26,34,41,53,62,71,86,89,92,95,90,107,92,90,91,83,81,84,77,64,58,59,60,46,39,31,29,27,20,20,18,18,17,14,13,11,10,10,8,9,3,4,2,2,0,
27o_spindle19aFI,1.618926e+03,2.777849e+02,11,7.741674e-01,4,1.459495e+00,6.226638e+01,1.202053e+02,2.296296e+00,6.426754e-01,1.575898e+00,1.141749e+00,9.342680e+00,8.906629e-01,1,6,6,6,4,4,4,5,6,6,10,8,11,9,9,13,9,10,10,10,9,9,9,8,10,7,9,7,7,7,6,5,7,4,5,4,4,4,3,3,2,2,2,1,1,1,1,1,1,0,
28-03-c1,1.035302e+04,7.584025e+02,60,6.821055e-01,13,1.443847e+00,8.282414e+01,3.420980e+02,5.769841e+00,4.483932e-01,1.653900e+00,2.431638e+00,1.684409e+02,-4.274625e+01,1,5,5,6,8,13,15,18,17,19,21,26,25,31,35,38,34,28,29,21,17,16,13,9,9,8,8,9,8,8,9,9,9,10,10,11,12,15,16,15,15,15,13,13,12,11,9,10,5,0,
28-03-c5,7.940389e+03,7.422187e+02,43,7.079988e-01,15,1.591055e+00,8.725702e+01,2.706896e+02,6.206522e+00,8.325484e-01,4.723008e+00,-8.573492e+00,1.042477e+02,-1.740773e+01,1,7,5,9,9,11,13,20,26,23,24,28,28,27,26,27,26,25,22,19,12,10,10,7,7,8,5,4,4,4,5,4,4,5,5,5,4,5,3,3,4,4,4,4,4,4,4,4,2,0,
28-1-1,2.273586e+03,2.822527e+02,14,6.414676e-01,6,1.157417e+00,7.104956e+01,1.360042e+02,2.969697e+00,1.192878e+00,2.125210e+00,9.687238e+00,4.184260e+01,-1.120279e+01,1,6,6,4,4,4,6,4,4,5,9,11,12,9,22,16,15,14,15,13,13,15,14,14,13,13,13,12,11,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,8,6,3,3,4,0,
28-1-10,2.638305e+03,2.384568e+02,29,7.228531e-01,7,1.421431e+00,4.255330e+01,1.095014e+02,3.809524e+00,1.394034e+00,2.364085e+00,1.510058e+01,3.649872e+01,4.793921e-01,1,6,6,4,4,4,7,9,10,16,16,18,19,22,22,23,20,21,21,19,20,18,19,18,15,14,13,13,13,12,8,8,7,6,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,0,
28-1-2,2.199793e+03,2.513722e+02,18,7.092751e-01,5,1.287822e+00,5.499483e+01,1.288711e+02,3.073171e+00,1.298011e+00,2.360977e+00,8.221294e+00,5.531206e+01,-1.962574e+01,1,6,6,4,4,4,6,5,6,6,10,10,10,10,14,15,15,15,16,17,19,16,14,15,14,14,14,11,11,11,10,9,9,8,7,8,7,5,5,5,4,3,3,3,1,1,1,1,1,0,
28-1-3,1.790738e+03,2.148594e+02,19,7.919020e-01,5,1.311408e+00,4.164507e+01,8.772242e+01,2.750000e+00,6.928126e-01,1.693434e+00,-2.481908e+01,4.141062e+00,2.001282e+00,1,7,7,5,5,6,7,9,10,12,12,11,11,12,14,14,16,13,15,15,16,18,17,15,13,12,11,9,9,8,5,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
28-1-4,1.540678e+03,1.637166e+02,21,8.415615e-01,5,1.295974e+00,3.209745e+01,7.916815e+01,2.816327e+00,1.271923e+00,2.351582e+00,1.213187e+01,3.268611e+01,-5.112381e+00,1,8,8,8,8,6,6,7,7,7,8,9,9,11,12,14,17,15,14,14,14,14,14,15,15,15,15,15,13,11,10,11,9,9,8,8,7,7,6,5,5,5,4,4,4,4,4,4,2,0,
28-1-5,2.685755e+03,2.468712e+02,28,7.189558e-01,6,1.300779e+00,4.331863e+01,1.145002e+02,3.206349e+00,8.118004e-01,1.297776e+00,-1.530564e+01,3.266067e+01,2.525844e+01,1,8,8,6,6,7,8,8,9,10,11,17,17,19,20,22,23,20,19,17,19,17,15,15,15,13,15,14,14,14,11,9,9,6,4,4,4,3,3,2,1,1,1,1,1,1,1,1,1,0,
28-1-6,2.248636e+03,2.341545e+02,20,8.178415e-01,5,1.312487e+00,4.784332e+01,1.014396e+02,2.854167e+00,1.390676e+00,2.331895e+00,1.201719e+01,2.752623e+01,3.405799e+01,1,9,9,7,7,7,8,10,9,9,11,14,13,16,18,15,17,17,17,18,18,16,16,17,18,18,16,11,9,9,7,7,7,6,6,6,5,3,3,3,3,2,2,2,2,2,2,2,2,0,
28-1-7,3.191306e+03,2.868342e+02,29,6.975816e-01,5,1.282072e+00,5.065565e+01,1.178939e+02,3.296875e+00,9.432937e-01,1.751557e+00,1.472758e+01,3.750476e+01,2.033502e+01,1,7,5,5,7,6,9,13,14,15,18,19,24,24,25,26,25,22,25,22,18,19,18,18,16,14,15,12,8,8,7,7,7,6,6,6,5,4,4,4,2,2,2,1,1,1,1,1,1,0,
28-1-8,3.483391e+03,2.671144e+02,24,7.286236e-01,6,1.242696e+00,6.450724e+01,1.283256e+02,3.090909e+00,8.271900e-01,2.462680e+00,-4.681291e+01,1.037989e+01,1.605389e+01,1,8,6,6,6,6,8,11,14,17,17,19,25,20,22,23,23,23,22,22,22,24,19,20,18,18,18,17,17,16,15,15,14,14,13,12,12,11,10,10,8,8,8,8,6,6,4,2,1,0,
28-1-9,2.657808e+03,2.702418e+02,19,7.752028e-01,6,1.348154e+00,5.906239e+01,1.104883e+02,2.934783e+00,1.134025e+00,2.584453e+00,3.358598e+01,7.003615e+00,2.465761e+01,1,9,9,7,7,8,8,9,13,17,18,18,17,19,20,23,20,18,21,21,21,17,15,14,14,14,11,11,11,10,9,8,7,7,5,3,3,3,3,3,3,3,2,2,2,1,1,1,1,0,
28-2-1,4.620958e+03,3.764616e+02,21,7.302985e-01,4,1.335389e+00,9.241916e+01,1.497961e+02,2.431373e+00,1.086231e+00,2.501788e+00,7.391588e+00,-2.937649e+01,4.153533e+00,1,10,8,12,10,11,12,19,19,23,30,26,25,25,24,26,24,27,26,24,24,21,20,20,19,18,18,17,15,13,13,12,12,11,11,9,8,8,8,8,8,6,5,5,5,5,3,3,2,0,
28-2-10,5.521841e+03,3.306544e+02,34,6.629144e-01,7,1.063115e+00,7.171222e+01,1.520555e+02,3.269231e+00,1.286267e+00,3.192096e+00,-2.624739e+01,-4.683465e+01,5.718506e+00,1,11,14,10,10,13,14,15,19,24,27,26,31,31,26,27,28,29,30,27,28,28,26,26,26,24,23,23,23,21,21,21,20,20,18,17,16,15,11,8,8,4,2,1,1,1,1,1,1,0,
28-2-2,3.641391e+03,2.948885e+02,31,6.864697e-01,6,1.270991e+00,5.354986e+01,1.218808e+02,3.304348e+00,9.058574e-01,2.382564e+00,6.691103e+00,3.225309e+01,2.227092e+01,1,8,6,6,6,8,9,10,10,16,19,19,21,22,21,23,23,24,30,30,30,29,28,26,23,22,23,19,16,16,15,14,13,12,13,11,12,7,6,6,4,6,1,1,1,1,1,1,1,0,
28-2-3,4.092390e+03,3.657850e+02,21,7.270997e-01,6,1.275246e+00,8.707213e+01,1.506375e+02,3.145833e+00,1.187188e+00,3.021882e+00,-3.776620e+01,-4.559417e+01,3.554217e+01,1,7,5,5,5,6,11,13,16,17,17,18,24,23,24,22,22,21,23,22,23,23,17,17,16,15,16,15,14,14,13,13,13,13,13,14,11,12,10,8,8,7,7,4,5,2,2,2,1,0,
28-2-4,4.401487e+03,3.080576e+02,28,7.484564e-01,5,1.514397e+00,6.771518e+01,1.227115e+02,2.772727e+00,8.922767e-01,2.154347e+00,2.212863e+01,4.414980e+01,3.561871e+01,1,11,9,13,11,13,16,18,18,20,20,21,24,23,22,24,22,28,30,29,29,31,30,23,25,22,21,20,21,17,17,14,13,11,9,9,9,9,9,10,7,4,3,2,2,2,2,1,1,0,
28-2-5,2.251782e+03,3.139140e+02,14,7.548504e-01,6,1.729851e+00,6.823581e+01,1.359495e+02,3.088235e+00,9.069971e-01,2.291447e+00,6.330955e+01,-1.984377e+01,2.837666e+01,1,7,5,5,5,7,6,6,9,9,10,12,15,13,13,14,16,13,12,13,12,13,11,9,9,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,1,1,1,1,1,1,1,0,
28-2-6,4.495185e+03,3.076039e+02,23,7.257666e-01,5,1.321751e+00,8.481482e+01,1.348458e+02,2.870370e+00,1.255077e+00,3.109991e+00,9.679545e+00,-2.467131e+01,-3.196407e-01,1,9,7,7,10,9,9,20,21,24,26,30,23,24,27,24,24,25,26,24,22,22,22,22,21,21,21,20,20,18,16,17,16,14,14,14,13,13,12,12,12,11,10,9,5,3,3,3,1,0,
28-2-7,5.996664e+03,2.990648e+02,41,7.551161e-01,6,1.226166e+00,6.814391e+01,1.500866e+02,3.752809e+00,1.312519e+00,2.932595e+00,1.030124e+01,7.199535e+01,3.492987e+01,1,8,8,6,6,6,13,10,12,14,16,18,23,24,29,31,31,34,34,33,33,33,36,32,33,33,32,31,36,29,26,24,23,23,22,22,21,22,16,16,12,10,9,6,3,2,2,1,1,0,
28-2-8,5.782134e+03,3.184515e+02,38,7.799084e-01,8,1.238430e+00,6.883492e+01,1.316197e+02,3.435294e+00,1.770868e+00,3.134136e+00,-1.289229e+01,-3.991143e+01,4.796541e+00,1,10,8,8,9,11,18,21,27,28,34,36,35,36,35,37,35,36,29,32,30,29,25,24,23,23,22,21,21,23,20,20,19,19,17,15,13,9,6,6,3,3,3,3,2,1,1,1,1,0,
28-2-9,6.502964e+03,3.457350e+02,42,7.505191e-01,6,1.195049e+00,7.068439e+01,1.415930e+02,3.354839e+00,1.357433e+00,2.761178e+00,-1.558343e+01,-5.550588e+01,2.056617e+01,1,10,10,8,12,17,21,24,27,34,36,39,33,33,34,35,34,34,36,39,34,33,29,28,26,24,24,22,23,21,21,18,18,17,17,15,13,8,7,6,4,3,3,3,1,1,1,1,1,0,
28-2-c1,7.925533e+03,7.432756e+02,41,6.323638e-01,10,1.409516e+00,9.215736e+01,3.914591e+02,5.448276e+00,4.568017e-01,1.472694e+00,-1.211474e+01,1.787680e+02,-3.877966e+01,1,4,4,4,11,9,11,13,14,13,15,17,17,21,21,18,17,15,13,16,17,16,11,8,8,7,8,9,8,8,9,9,9,13,11,11,11,12,12,11,12,11,11,11,11,9,6,6,4,0,
28-2-c5,7.199328e+03,7.018495e+02,34,7.071391e-01,9,1.356354e+00,9.599103e+01,3.290226e+02,4.907895e+00,3.663180e-01,1.198005e+00,1.281721e+01,2.040564e+02,-6.063579e+01,1,9,7,7,8,9,10,14,16,17,19,20,23,21,21,22,20,19,17,14,11,8,7,7,8,11,9,9,10,10,12,12,10,10,10,10,13,15,13,12,13,13,11,7,6,4,3,2,1,0,
28-2-c6,6.463404e+03,7.161716e+02,33,7.172307e-01,7,1.200340e+00,8.976950e+01,3.477918e+02,4.109589e+00,5.619566e-01,1.479252e+00,6.070454e+01,1.919721e+02,-7.226481e+01,1,8,6,7,7,8,11,10,11,11,11,11,10,12,13,13,17,13,9,9,10,9,11,7,7,7,9,6,9,9,9,9,9,10,10,10,11,16,14,14,12,11,10,11,9,10,8,4,4,0,
28,1.310632e+03,1.373091e+02,13,8.279011e-01,5,1.388132e+00,4.227844e+01,6.683290e+01,2.343750e+00,8.935983e-01,2.502464e+00,-6.487458e-01,-2.798746e+00,1.291186e+01,1,7,7,5,5,5,8,9,9,10,11,13,12,13,13,14,13,13,13,15,14,14,13,13,13,13,14,14,13,15,14,17,17,15,14,12,9,7,7,7,7,6,6,4,3,3,2,1,1,0,
28DV,1.888704e+03,5.117284e+02,16,7.612348e-01,8,1.458058e+00,5.246399e+01,1.596191e+02,3.243243e+00,2.265157e+00,4.339180e+00,1.404174e+03,4.491541e+02,-1.441984e+01,1,4,4,4,10,13,9,9,9,9,10,8,6,6,6,5,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,0,
28o_spindle20aFI,1.457821e+03,5.646218e+02,6,7.594011e-01,4,1.845437e+00,1.041301e+02,2.238957e+02,2.266667e+00,2.545302e-01,1.452027e+00,-4.372592e+01,1.078163e+02,-2.719633e+01,1,4,4,2,2,2,4,3,3,3,3,3,6,4,8,10,5,4,3,3,3,2,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,
28o_spindle21aFI,5.162314e+02,2.117354e+02,13,7.971954e-01,8,1.643526e+00,1.843683e+01,1.156304e+02,3.793103e+00,8.814754e-02,4.941281e-01,-2.424200e+00,9.320867e+00,-1.115367e+01,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,
29,1.955616e+03,1.572161e+02,17,8.290084e-01,4,1.317632e+00,4.889040e+01,7.442179e+01,2.439024e+00,1.044483e+00,3.736949e+00,6.776987e+00,5.961342e+00,9.251899e+00,1,8,8,6,6,6,6,8,13,15,16,17,17,17,20,20,20,20,20,19,20,21,21,21,21,20,19,18,18,17,16,13,13,15,13,12,11,11,10,8,8,5,5,5,2,2,1,1,1,0,
291-1,3.911101e+03,3.611688e+02,32,8.562970e-01,7,1.138813e+00,5.837464e+01,1.404189e+02,3.514706e+00,7.347600e-01,2.811346e+00,-1.787878e+01,7.009043e+01,1.006734e+01,1,5,5,6,8,9,11,12,14,17,18,22,22,24,24,24,23,24,22,22,22,19,20,20,18,16,14,10,9,8,6,5,5,4,2,2,2,2,2,2,3,3,3,3,3,3,5,3,2,0,
29DM,9.785605e+02,3.115512e+02,14,7.975809e-01,5,1.174282e+00,2.878119e+01,9.240625e+01,2.514286e+00,1.150150e+00,1.918299e+00,8.008211e+02,5.989207e+02,-4.220503e+01,1,8,6,8,8,8,10,9,5,5,7,5,4,5,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
29Dec10-06-Control,4.080071e+03,5.341944e+02,75,4.349433e-01,17,1.470696e+00,2.702034e+01,2.020296e+02,7.480263e+00,5.973983e-01,2.668514e+00,-1.893392e+01,-4.931316e+00,1.368732e+01,1,4,4,5,9,11,10,17,18,19,20,21,22,21,18,21,15,20,23,25,26,18,18,20,24,17,17,11,11,11,9,10,9,11,7,7,7,10,7,8,5,5,5,3,2,3,5,1,1,0,
29o_spindle22aFI,1.303468e+03,4.264501e+02,4,6.707579e-01,3,2.081175e+00,1.303468e+02,2.413680e+02,1.636364e+00,4.714320e-01,1.638030e+00,1.307383e+00,2.206265e+01,-9.435421e+00,1,4,4,4,4,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,5,4,6,4,6,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,5,2,0,
30-1-1,2.403350e+03,2.909638e+02,15,7.669258e-01,5,1.393755e+00,6.866713e+01,1.152662e+02,2.694444e+00,1.376446e+00,2.704119e+00,-2.296354e+01,-3.086387e+01,1.532868e+01,1,7,5,5,8,8,12,12,14,17,14,18,15,15,16,15,15,15,15,15,15,14,14,14,13,12,11,11,11,11,10,10,8,9,7,5,5,4,4,3,2,2,1,1,1,1,1,1,1,0,
30-1-10,5.833730e+03,3.058727e+02,43,8.642560e-01,6,1.027346e+00,6.410692e+01,1.430862e+02,3.923913e+00,1.417181e+00,3.584405e+00,1.090403e+01,-2.624218e+01,1.646131e+01,1,7,7,5,7,8,13,14,16,21,23,22,25,29,29,29,31,34,34,34,33,34,34,35,34,31,31,30,28,27,27,25,21,17,11,10,9,9,8,7,6,6,5,5,4,4,4,2,1,0,
30-1-2,2.996203e+03,2.485731e+02,24,8.258797e-01,6,1.245213e+00,5.548524e+01,1.217490e+02,3.236364e+00,7.701998e-01,2.078097e+00,-4.430203e+01,-3.040331e+01,2.509164e+01,1,8,6,6,6,7,7,8,9,13,13,11,12,13,15,17,19,19,18,19,19,19,20,19,20,19,18,18,18,17,17,17,16,16,16,14,13,9,7,4,4,3,2,1,1,1,1,1,1,0,
30-1-3,2.326819e+03,2.406831e+02,22,8.213382e-01,5,1.170372e+00,4.653638e+01,1.009313e+02,2.980392e+00,9.421091e-01,2.327536e+00,-3.601323e+01,-1.611137e+01,7.454537e+00,1,8,6,6,6,7,8,9,11,11,12,12,13,13,17,19,21,21,21,21,19,19,16,15,14,14,13,12,12,10,10,10,8,6,5,5,4,3,3,3,3,3,1,1,1,1,1,1,1,0,
30-1-4,2.832523e+03,2.106441e+02,25,7.913312e-01,5,1.315823e+00,5.150042e+01,9.338782e+01,3.125000e+00,1.415228e+00,2.610629e+00,-9.190853e+00,-3.164597e+00,-1.880540e+01,1,7,5,5,5,6,9,13,17,24,24,24,23,24,23,23,25,25,25,24,24,22,19,19,17,16,17,17,15,15,13,12,12,10,10,7,6,5,4,4,3,3,3,2,2,2,2,1,1,0,
30-1-5,5.662598e+03,3.216760e+02,40,7.822421e-01,9,1.162838e+00,6.661880e+01,1.395762e+02,4.337209e+00,1.160130e+00,3.602400e+00,-2.711607e+01,-4.247578e+01,-3.550714e+00,1,7,5,5,8,9,11,17,22,26,30,33,36,35,33,33,35,35,34,33,31,28,26,26,26,25,24,24,23,20,17,17,16,15,14,12,11,11,10,8,8,4,3,3,2,2,2,1,1,0,
30-1-6,3.049122e+03,2.367597e+02,21,9.001723e-01,5,1.092261e+00,6.487493e+01,1.072490e+02,2.937500e+00,1.038905e+00,3.147681e+00,-3.279245e+01,-2.098516e+01,1.477283e+01,1,7,5,5,6,7,8,9,10,11,14,16,21,21,22,23,22,22,22,24,23,20,20,20,19,18,18,17,15,15,13,13,11,11,11,11,10,9,9,8,7,6,6,5,5,4,3,2,2,0,
30-1-7,3.365156e+03,2.210710e+02,29,8.330597e-01,7,1.208644e+00,5.341517e+01,1.027500e+02,3.609375e+00,1.112780e+00,2.518640e+00,-1.469664e+01,-2.754080e+01,-4.351200e-01,1,7,6,6,6,9,11,13,15,17,23,27,24,25,27,25,26,25,24,25,23,23,23,22,22,17,17,16,16,16,16,14,14,14,12,13,11,8,7,6,6,6,3,2,2,2,2,1,1,0,
30-1-8,3.629070e+03,3.052820e+02,30,8.464146e-01,7,1.122448e+00,5.670422e+01,1.316248e+02,4.061538e+00,1.125686e+00,3.650508e+00,-1.539913e+01,-6.637965e+01,1.912547e+01,1,6,5,5,6,9,11,11,10,13,14,16,18,19,20,21,23,25,25,22,20,21,21,21,21,19,19,17,16,15,15,14,14,14,13,11,9,9,8,7,5,3,3,2,2,2,2,1,1,0,
30-1-9,5.154904e+03,2.937480e+02,40,8.402547e-01,7,1.084419e+00,6.064593e+01,1.337616e+02,3.941860e+00,1.031719e+00,3.449049e+00,1.627355e+01,-3.855083e+01,-2.418959e+01,1,7,5,6,8,9,11,13,15,17,20,23,24,24,29,31,35,35,32,33,30,30,29,29,28,27,26,23,22,20,20,20,19,19,18,18,18,17,15,14,13,12,8,7,6,3,2,1,1,0,
30-2-1,2.945493e+03,2.503678e+02,24,8.083326e-01,6,1.199880e+00,5.355442e+01,1.067401e+02,2.982143e+00,9.257927e-01,2.536125e+00,1.031400e+01,-2.305748e+01,1.524171e+01,1,9,7,7,7,7,9,11,13,14,19,20,24,22,23,23,23,21,20,19,15,15,14,12,12,12,12,12,11,11,10,10,10,10,10,10,10,10,9,10,6,6,5,5,3,3,2,2,2,0,
